Date,Adj Close,Log Price,Log Return
4/7/1969,99.889999,4.604069571,-0.0078776
4/8/1969,100.139999,4.606569197,0.002499626
4/9/1969,101.019997,4.615318487,0.00874929
4/10/1969,101.550003,4.620551318,0.00523283
4/11/1969,101.650002,4.62153556,0.000984242
4/14/1969,101.57,4.620748216,-0.000787344
4/15/1969,101.529999,4.620354311,-0.000393904
4/16/1969,100.629997,4.611450394,-0.008903917
4/17/1969,100.779999,4.612939913,0.001489519
4/18/1969,101.239998,4.617493916,0.004554003
4/21/1969,100.559998,4.610754544,-0.006739372
4/22/1969,100.779999,4.612939913,0.002185369
4/23/1969,100.800003,4.613138385,0.000198472
4/24/1969,101.269997,4.617790188,0.004651802
4/25/1969,101.720001,4.62222395,0.004433763
4/28/1969,102.029999,4.625266878,0.003042928
4/29/1969,102.790001,4.632688082,0.007421204
4/30/1969,103.690002,4.641405698,0.008717616
5/1/1969,103.510002,4.639668246,-0.001737452
5/2/1969,104,4.644390899,0.004722653
5/5/1969,104.370003,4.647942307,0.003551407
5/6/1969,104.860001,4.652626137,0.00468383
5/7/1969,104.669998,4.650812525,-0.001813612
5/8/1969,105.099998,4.654912259,0.004099734
5/9/1969,105.050003,4.654436456,-0.000475803
5/12/1969,104.889999,4.652912172,-0.001524283
5/13/1969,105.339996,4.657193176,0.004281004
5/14/1969,106.160004,4.664947428,0.007754252
5/15/1969,105.849998,4.662022979,-0.002924449
5/16/1969,105.940002,4.662872915,0.000849936
5/19/1969,104.970001,4.653674605,-0.00919831
5/20/1969,104.040001,4.64477545,-0.008899154
5/21/1969,104.470001,4.648899958,0.004124508
5/22/1969,104.599998,4.650143533,0.001243574
5/23/1969,104.589996,4.650047907,-9.5626E-05
5/26/1969,104.360001,4.64784647,-0.002201437
5/27/1969,103.57,4.640247713,-0.007598757
5/28/1969,103.260002,4.637250099,-0.002997614
5/29/1969,103.459999,4.639185055,0.001934956
6/2/1969,102.940002,4.634146314,-0.005038741
6/3/1969,102.629997,4.631130258,-0.003016055
6/4/1969,102.589996,4.630740423,-0.000389835
6/5/1969,102.760002,4.632396192,0.001655769
6/6/1969,102.120003,4.626148622,-0.00624757
6/9/1969,101.199997,4.617098727,-0.009049895
6/10/1969,100.419998,4.609361371,-0.007737357
6/11/1969,99.050003,4.595624803,-0.013736567
6/12/1969,98.260002,4.587617047,-0.008007756
6/13/1969,98.650002,4.591578253,0.003961206
6/16/1969,98.32,4.588227465,-0.003350787
6/17/1969,97.949997,4.584457114,-0.003770351
6/18/1969,97.809998,4.583026801,-0.001430313
6/19/1969,97.239998,4.577182129,-0.005844672
6/20/1969,96.669998,4.571303096,-0.005879033
6/23/1969,96.230003,4.566741191,-0.004561905
6/24/1969,97.32,4.578004518,0.011263327
6/25/1969,97.010002,4.574814087,-0.003190431
6/26/1969,97.25,4.577284982,0.002470896
6/27/1969,97.330002,4.578107287,0.000822304
6/30/1969,97.709999,4.582003898,0.003896611
7/1/1969,98.080002,4.585783493,0.003779595
7/2/1969,98.940002,4.594513626,0.008730133
7/3/1969,99.610001,4.601262571,0.006748945
7/7/1969,99.029999,4.595422824,-0.005839747
7/8/1969,97.629997,4.581184793,-0.014238032
7/9/1969,96.879997,4.573473068,-0.007711724
7/10/1969,95.379997,4.557868881,-0.015604187
7/11/1969,95.769997,4.561949452,0.004080571
7/14/1969,94.550003,4.549128827,-0.012820625
7/15/1969,94.239998,4.545844699,-0.003284128
7/16/1969,95.18,4.555769836,0.009925137
7/17/1969,95.760002,4.561845082,0.006075246
7/18/1969,94.949997,4.553350406,-0.008494676
7/22/1969,93.519997,4.538175285,-0.015175121
7/23/1969,93.120003,4.533889016,-0.004286269
7/24/1969,92.800003,4.530446672,-0.003442344
7/25/1969,92.059998,4.522440517,-0.008006155
7/28/1969,90.209999,4.502140275,-0.020300242
7/29/1969,89.480003,4.49401517,-0.008125104
7/30/1969,89.93,4.49903159,0.00501642
7/31/1969,91.830002,4.519939063,0.020907473
8/1/1969,93.470001,4.53764054,0.017701476
8/4/1969,92.989998,4.532491939,-0.005148601
8/5/1969,93.410004,4.536998449,0.00450651
8/6/1969,93.919998,4.542443335,0.005444886
8/7/1969,93.989998,4.543188372,0.000745038
8/8/1969,93.940002,4.542656302,-0.00053207
8/11/1969,93.360001,4.536462999,-0.006193303
8/12/1969,92.629997,4.528613031,-0.007849968
8/13/1969,92.699997,4.52936844,0.000755409
8/14/1969,93.339996,4.536248698,0.006880257
8/15/1969,94,4.543294782,0.007046085
8/18/1969,94.57,4.549340301,0.006045519
8/19/1969,95.07,4.554613462,0.005273161
8/20/1969,95.07,4.554613462,0
8/21/1969,95.349998,4.557554311,0.002940849
8/22/1969,95.919998,4.56351449,0.005960179
8/25/1969,94.93,4.553139778,-0.010374712
8/26/1969,94.300003,4.546481221,-0.006658556
8/27/1969,94.489998,4.548493988,0.002012766
8/28/1969,94.889999,4.552718315,0.004224328
8/29/1969,95.510002,4.559230975,0.00651266
9/2/1969,95.540001,4.559545018,0.000314043
9/3/1969,94.980003,4.553666375,-0.005878644
9/4/1969,94.199997,4.54542015,-0.008246225
9/5/1969,93.639999,4.539457632,-0.005962518
9/8/1969,92.699997,4.52936844,-0.010089192
9/9/1969,93.379997,4.536677157,0.007308717
9/10/1969,94.949997,4.553350406,0.016673248
9/11/1969,94.220001,4.545632484,-0.007717922
9/12/1969,94.129997,4.544676774,-0.00095571
9/15/1969,94.870003,4.552507565,0.007830791
9/16/1969,94.949997,4.553350406,0.000842841
9/17/1969,94.760002,4.5513474,-0.002003005
9/18/1969,94.900002,4.552823727,0.001476326
9/19/1969,95.190002,4.555874915,0.003051189
9/22/1969,95.629997,4.560486547,0.004611632
9/23/1969,95.629997,4.560486547,0
9/24/1969,95.5,4.559126247,-0.0013603
9/25/1969,94.769997,4.551452872,-0.007673376
9/26/1969,94.160004,4.544995505,-0.006457366
9/29/1969,93.410004,4.536998449,-0.007997057
9/30/1969,93.120003,4.533889016,-0.003109433
10/1/1969,92.519997,4.527424805,-0.006464211
10/2/1969,93.239998,4.535176793,0.007751988
10/3/1969,93.190002,4.534640441,-0.000536351
10/6/1969,93.379997,4.536677157,0.002036716
10/7/1969,93.089996,4.533566724,-0.003110433
10/8/1969,92.669998,4.529044774,-0.00452195
10/9/1969,93.029999,4.532922011,0.003877237
10/10/1969,93.559998,4.53860292,0.005680909
10/13/1969,94.550003,4.549128827,0.010525906
10/14/1969,95.699997,4.561218267,0.01208944
10/15/1969,95.720001,4.561427273,0.000209006
10/16/1969,96.370003,4.568194981,0.006767708
10/17/1969,96.260002,4.567052885,-0.001142096
10/20/1969,96.459999,4.569128404,0.00207552
10/21/1969,97.199997,4.576770681,0.007642276
10/22/1969,97.830002,4.583231299,0.006460618
10/23/1969,97.459999,4.579442027,-0.003789272
10/24/1969,98.120003,4.58619125,0.006749223
10/27/1969,97.970001,4.58466132,-0.00152993
10/28/1969,97.660004,4.5814921,-0.00316922
10/29/1969,96.809998,4.572750274,-0.008741826
10/30/1969,96.93,4.573989069,0.001238794
10/31/1969,97.120003,4.575947358,0.00195829
11/3/1969,97.150002,4.576256196,0.000308838
11/4/1969,97.209999,4.576873577,0.00061738
11/5/1969,97.639999,4.581287235,0.004413659
11/6/1969,97.669998,4.581594429,0.000307194
11/7/1969,98.260002,4.587617047,0.006022618
11/10/1969,98.330002,4.588329189,0.000712142
11/11/1969,98.07,4.585681509,-0.00264768
11/12/1969,97.889999,4.583844389,-0.00183712
11/13/1969,97.419998,4.579031508,-0.004812881
11/14/1969,97.07,4.575432368,-0.00359914
11/17/1969,96.410004,4.568609972,-0.006822396
11/18/1969,96.389999,4.568402451,-0.000207521
11/19/1969,95.900002,4.563306003,-0.005096449
11/20/1969,94.910004,4.552929116,-0.010376886
11/21/1969,94.32,4.546693256,-0.00623586
11/24/1969,93.239998,4.535176793,-0.011516464
11/25/1969,92.940002,4.531954145,-0.003222648
11/26/1969,93.269997,4.535498481,0.003544335
11/28/1969,93.809998,4.541271439,0.005772958
12/1/1969,93.220001,4.534962302,-0.006309137
12/2/1969,92.650002,4.528828974,-0.006133327
12/3/1969,91.650002,4.517976996,-0.010851978
12/4/1969,91.949997,4.521244918,0.003267922
12/5/1969,91.730003,4.518849512,-0.002395406
12/8/1969,90.839996,4.509099673,-0.009749839
12/9/1969,90.550003,4.505902217,-0.003197456
12/10/1969,90.480003,4.505128865,-0.000773352
12/11/1969,90.519997,4.505570788,0.000441923
12/12/1969,90.809998,4.50876939,0.003198602
12/15/1969,90.540001,4.505791753,-0.002977637
12/16/1969,89.720001,4.496693721,-0.009098032
12/17/1969,89.199997,4.490881006,-0.005812715
12/18/1969,90.610001,4.506564593,0.015683587
12/19/1969,91.379997,4.515026603,0.00846201
12/22/1969,90.580002,4.50623346,-0.008793143
12/23/1969,90.230003,4.502361999,-0.003871461
12/24/1969,91.18,4.512835575,0.010473576
12/26/1969,91.889999,4.520592199,0.007756624
12/29/1969,91.25,4.513602992,-0.006989206
12/30/1969,91.599998,4.51743125,0.003828257
12/31/1969,92.059998,4.522440517,0.005009267
1/2/1970,93,4.532599493,0.010158976
1/5/1970,93.459999,4.537533527,0.004934033
1/6/1970,92.82,4.530662134,-0.006871393
1/7/1970,92.629997,4.528613031,-0.002049103
1/8/1970,92.68,4.5291527,0.000539669
1/9/1970,92.400002,4.526127,-0.003025699
1/12/1970,91.699997,4.518522347,-0.007604654
1/13/1970,91.919998,4.520918612,0.002396265
1/14/1970,91.650002,4.517976996,-0.002941616
1/15/1970,91.68,4.518304253,0.000327257
1/16/1970,90.919998,4.509979977,-0.008324276
1/19/1970,89.650002,4.495913222,-0.014066755
1/20/1970,89.830002,4.497919018,0.002005795
1/21/1970,89.949997,4.499253927,0.00133491
1/22/1970,90.040001,4.500254027,0.0010001
1/23/1970,89.370003,4.492785089,-0.007468938
1/26/1970,88.169998,4.479266746,-0.013518343
1/27/1970,87.620003,4.473009317,-0.00625743
1/28/1970,86.790001,4.463491419,-0.009517897
1/29/1970,85.690002,4.450736156,-0.012755263
1/30/1970,85.019997,4.442886488,-0.007849668
2/2/1970,85.75,4.451436086,0.008549598
2/3/1970,86.769997,4.463260905,0.011824819
2/4/1970,86.239998,4.457134084,-0.006126821
2/5/1970,85.900002,4.453183852,-0.003950232
2/6/1970,86.330002,4.458177185,0.004993333
2/9/1970,87.010002,4.466023078,0.007845892
2/10/1970,86.099998,4.455509388,-0.010513689
2/11/1970,86.940002,4.465218249,0.00970886
2/12/1970,86.730003,4.462799879,-0.002418369
2/13/1970,86.540001,4.460606746,-0.002193133
2/16/1970,86.470001,4.459797545,-0.000809202
2/17/1970,86.370003,4.458640428,-0.001157117
2/18/1970,87.440002,4.470952867,0.012312439
2/19/1970,87.760002,4.474605839,0.003652972
2/20/1970,88.029999,4.477677654,0.003071815
2/24/1970,87.989998,4.477223149,-0.000454505
2/25/1970,89.349998,4.492561219,0.01533807
2/26/1970,88.900002,4.487512165,-0.005049054
2/27/1970,89.5,4.494238625,0.00672646
3/2/1970,89.709999,4.496582234,0.002343609
3/3/1970,90.230003,4.502361999,0.005779765
3/4/1970,90.040001,4.500254027,-0.002107972
3/5/1970,90,4.49980967,-0.000444357
3/6/1970,89.440002,4.493568032,-0.006241639
3/9/1970,88.510002,4.483115563,-0.010452469
3/10/1970,88.75,4.485823428,0.002707866
3/11/1970,88.690002,4.485147166,-0.000676262
3/12/1970,88.330002,4.481079823,-0.004067343
3/13/1970,87.860001,4.47574465,-0.005335173
3/16/1970,86.910004,4.464873146,-0.010871503
3/17/1970,87.290001,4.46923592,0.004362774
3/18/1970,87.540001,4.472095843,0.002859923
3/19/1970,87.419998,4.470724067,-0.001371777
3/20/1970,87.059998,4.466597513,-0.004126553
3/23/1970,86.989998,4.465793147,-0.000804367
3/24/1970,87.980003,4.47710955,0.011316403
3/25/1970,89.769997,4.49725081,0.02014126
3/26/1970,89.919998,4.498920364,0.001669554
3/30/1970,89.629997,4.495690052,-0.003230312
3/31/1970,89.629997,4.495690052,0
4/1/1970,90.07,4.500587146,0.004897094
4/2/1970,89.790001,4.497473622,-0.003113524
4/3/1970,89.389999,4.493008808,-0.004464814
4/6/1970,88.760002,4.485936121,-0.007072687
4/7/1970,88.519997,4.483228481,-0.002707639
4/8/1970,88.489998,4.482889529,-0.000338953
4/9/1970,88.529999,4.483341466,0.000451938
4/10/1970,88.239998,4.480060352,-0.003281114
4/13/1970,87.639999,4.473237503,-0.006822849
4/14/1970,86.889999,4.464642939,-0.008594564
4/15/1970,86.730003,4.462799879,-0.00184306
4/16/1970,85.879997,4.452950938,-0.009848941
4/17/1970,85.669998,4.450502683,-0.002448255
4/20/1970,85.830002,4.452368619,0.001865936
4/21/1970,85.379997,4.447111846,-0.005256773
4/22/1970,84.269997,4.434025894,-0.013085952
4/23/1970,83.040001,4.419322431,-0.014703463
4/24/1970,82.769997,4.416065641,-0.003256791
4/27/1970,81.459999,4.40011209,-0.015953551
4/28/1970,80.269997,4.385395915,-0.014716175
4/29/1970,81.809998,4.404399461,0.019003546
4/30/1970,81.519997,4.400848352,-0.003551109
5/1/1970,81.440002,4.399866577,-0.000981775
5/4/1970,79.370003,4.374120501,-0.025746076
5/5/1970,78.599998,4.364371674,-0.009748827
5/6/1970,79.470001,4.375379605,0.011007931
5/7/1970,79.830002,4.379899399,0.004519794
5/8/1970,79.440002,4.375002045,-0.004897354
5/11/1970,78.599998,4.364371674,-0.010630371
5/12/1970,77.849998,4.354783873,-0.009587801
5/13/1970,76.529999,4.337682808,-0.017101065
5/14/1970,75.440002,4.323337665,-0.014345143
5/15/1970,76.900002,4.342505903,0.019168238
5/18/1970,76.959999,4.343285793,0.000779891
5/19/1970,75.459999,4.323602701,-0.019683092
5/20/1970,73.519997,4.297557437,-0.026045264
5/21/1970,72.160004,4.278885931,-0.018671506
5/22/1970,72.25,4.280132327,0.001246396
5/25/1970,70.25,4.252060308,-0.028072019
5/26/1970,69.290001,4.23830061,-0.013759698
5/27/1970,72.769997,4.287303741,0.049003131
5/28/1970,74.610001,4.31227456,0.024970819
5/29/1970,76.550003,4.337944161,0.025669601
6/1/1970,77.839996,4.354655386,0.016711225
6/2/1970,77.839996,4.354655386,0
6/3/1970,78.519997,4.363353331,0.008697945
6/4/1970,77.360001,4.348469864,-0.014883467
6/5/1970,76.169998,4.332967658,-0.015502206
6/8/1970,76.290001,4.334541881,0.001574223
6/9/1970,76.25,4.334017415,-0.000524466
6/10/1970,75.480003,4.32386776,-0.010149655
6/11/1970,74.449997,4.310127719,-0.013740041
6/12/1970,73.879997,4.302442115,-0.007685604
6/15/1970,74.580002,4.311872402,0.009430287
6/16/1970,76.150002,4.332705106,0.020832704
6/17/1970,76,4.33073334,-0.001971765
6/18/1970,76.510002,4.337421477,0.006688137
6/19/1970,77.050003,4.344454601,0.007033123
6/22/1970,76.639999,4.339119121,-0.00533548
6/23/1970,74.760002,4.314283009,-0.024836111
6/24/1970,73.970001,4.303659619,-0.01062339
6/25/1970,74.019997,4.304335286,0.000675667
6/26/1970,73.470001,4.296877173,-0.007458113
6/29/1970,72.889999,4.288951442,-0.007925732
6/30/1970,72.720001,4.286616464,-0.002334978
7/1/1970,72.940002,4.289637213,0.003020749
7/2/1970,72.919998,4.289362922,-0.00027429
7/6/1970,71.779999,4.273605872,-0.015757051
7/7/1970,71.230003,4.26591412,-0.007691752
7/8/1970,73,4.290459441,0.024545321
7/9/1970,74.059998,4.304875548,0.014416107
7/10/1970,74.449997,4.310127719,0.00525217
7/13/1970,74.550003,4.311470081,0.001342363
7/14/1970,74.419998,4.309724696,-0.001745385
7/15/1970,75.230003,4.320550127,0.010825431
7/16/1970,76.339996,4.335196995,0.014646867
7/17/1970,77.690002,4.352726575,0.01752958
7/20/1970,77.790001,4.354012901,0.001286326
7/21/1970,76.980003,4.343545687,-0.010467214
7/22/1970,77.029999,4.344194943,0.000649257
7/23/1970,78,4.356708827,0.012513883
7/24/1970,77.82,4.354398468,-0.002310359
7/27/1970,77.650002,4.352211575,-0.002186892
7/28/1970,77.769997,4.353755714,0.001544139
7/29/1970,78.040001,4.357221529,0.003465814
7/30/1970,78.07,4.35760586,0.000384332
7/31/1970,78.050003,4.357349685,-0.000256175
8/3/1970,77.019997,4.344065089,-0.013284596
8/4/1970,77.190002,4.346269941,0.002204851
8/5/1970,77.18,4.346140356,-0.000129585
8/6/1970,77.080002,4.344843869,-0.001296487
8/7/1970,77.279999,4.347435177,0.002591307
8/10/1970,76.199997,4.333361423,-0.014073754
8/11/1970,75.82,4.32836211,-0.004999313
8/12/1970,75.419998,4.323072465,-0.005289645
8/13/1970,74.760002,4.314283009,-0.008789456
8/14/1970,75.18,4.319885238,0.005602229
8/17/1970,75.330002,4.321878488,0.00199325
8/18/1970,76.199997,4.333361423,0.011482935
8/19/1970,76.959999,4.343285793,0.00992437
8/20/1970,77.839996,4.354655386,0.011369593
8/21/1970,79.239998,4.372481197,0.01782581
8/24/1970,80.989998,4.394325666,0.021844469
8/25/1970,81.120003,4.395929577,0.001603911
8/26/1970,81.209999,4.39703838,0.001108803
8/27/1970,81.080002,4.395436346,-0.001602034
8/28/1970,81.860001,4.405010483,0.009574137
8/31/1970,81.519997,4.400848352,-0.004162131
9/1/1970,80.949997,4.393831643,-0.007016709
9/2/1970,80.959999,4.393955193,0.00012355
9/3/1970,82.089996,4.407816158,0.013860964
9/4/1970,82.830002,4.416790339,0.008974181
9/8/1970,83.040001,4.419322431,0.002532093
9/9/1970,82.790001,4.416307293,-0.003015138
9/10/1970,82.300003,4.410371144,-0.005936149
9/11/1970,82.519997,4.413040652,0.002669508
9/14/1970,82.07,4.407572542,-0.00546811
9/15/1970,81.360001,4.398883764,-0.008688778
9/16/1970,81.790001,4.404154999,0.005271235
9/17/1970,82.290001,4.410249606,0.006094607
9/18/1970,82.620003,4.414251818,0.004002213
9/21/1970,81.910004,4.405621132,-0.008630686
9/22/1970,81.860001,4.405010483,-0.000610649
9/23/1970,81.910004,4.405621132,0.000610649
9/24/1970,81.660004,4.402564335,-0.003056797
9/25/1970,82.830002,4.416790339,0.014226004
9/28/1970,83.910004,4.429744844,0.012954505
9/29/1970,83.860001,4.429148754,-0.00059609
9/30/1970,84.300003,4.434381901,0.005233147
10/1/1970,84.32,4.434619085,0.000237184
10/2/1970,85.160004,4.444531887,0.009912802
10/5/1970,86.470001,4.459797545,0.015265658
10/6/1970,86.849998,4.46418247,0.004384925
10/7/1970,86.889999,4.464642939,0.00046047
10/8/1970,85.949997,4.453765697,-0.010877242
10/9/1970,85.080002,4.443592014,-0.010173683
10/12/1970,84.169998,4.432838539,-0.010753474
10/13/1970,84.059998,4.431530806,-0.001307734
10/14/1970,84.190002,4.433076173,0.001545367
10/15/1970,84.650002,4.438525132,0.005448959
10/16/1970,84.279999,4.434144577,-0.004380555
10/19/1970,83.150002,4.42064623,-0.013498347
10/20/1970,83.639999,4.426521863,0.005875633
10/21/1970,83.660004,4.426761014,0.000239151
10/22/1970,83.379997,4.423408436,-0.003352577
10/23/1970,83.769997,4.428074912,0.004666476
10/26/1970,83.309998,4.422568566,-0.005506346
10/27/1970,83.120003,4.420285383,-0.002283183
10/28/1970,83.43,4.424007957,0.003722574
10/29/1970,83.360001,4.42316859,-0.000839367
10/30/1970,83.25,4.421848129,-0.001320461
11/2/1970,83.510002,4.424966409,0.00311828
11/3/1970,84.220001,4.433432435,0.008466025
11/4/1970,84.389999,4.435448899,0.002016465
11/5/1970,84.099998,4.432006543,-0.003442356
11/6/1970,84.220001,4.433432435,0.001425891
11/9/1970,84.669998,4.438761324,0.005328889
11/10/1970,84.790001,4.440177623,0.001416299
11/11/1970,85.029999,4.443004124,0.002826501
11/12/1970,84.150002,4.432600944,-0.010403179
11/13/1970,83.370003,4.423288568,-0.009312376
11/16/1970,83.239998,4.421727977,-0.001560591
11/17/1970,83.470001,4.424487298,0.00275932
11/18/1970,82.790001,4.416307293,-0.008180005
11/19/1970,82.910004,4.41775573,0.001448437
11/20/1970,83.720001,4.42747791,0.009722179
11/23/1970,84.239998,4.433669844,0.006191935
11/24/1970,84.779999,4.440059654,0.00638981
11/25/1970,85.089996,4.443709473,0.003649819
11/27/1970,85.93,4.453533011,0.009823538
11/30/1970,87.199997,4.468204297,0.014671285
12/1/1970,87.470001,4.471295889,0.003091592
12/2/1970,88.480003,4.482776572,0.011480683
12/3/1970,88.900002,4.487512165,0.004735593
12/4/1970,89.459999,4.493791587,0.006279422
12/7/1970,89.940002,4.499142804,0.005351217
12/8/1970,89.470001,4.493903385,-0.005239419
12/9/1970,89.540001,4.494685464,0.000782079
12/10/1970,89.919998,4.498920364,0.0042349
12/11/1970,90.260002,4.502694417,0.003774053
12/14/1970,89.800003,4.497585009,-0.005109408
12/15/1970,89.660004,4.496024783,-0.001560225
12/16/1970,89.720001,4.496693721,0.000668937
12/17/1970,90.040001,4.500254027,0.003560306
12/18/1970,90.220001,4.502251143,0.001997116
12/21/1970,89.940002,4.499142804,-0.003108339
12/22/1970,90.040001,4.500254027,0.001111224
12/23/1970,90.099998,4.500920142,0.000666115
12/24/1970,90.610001,4.506564593,0.005644451
12/28/1970,91.089996,4.511847985,0.005283392
12/29/1970,92.080002,4.522657786,0.010809801
12/30/1970,92.269997,4.524719029,0.002061243
12/31/1970,92.150002,4.523417706,-0.001301323
1/4/1971,91.150002,4.512506523,-0.010911183
1/5/1971,91.800003,4.51961233,0.007105807
1/6/1971,92.349998,4.525585685,0.005973355
1/7/1971,92.379997,4.525910473,0.000324788
1/8/1971,92.190002,4.523851687,-0.002058786
1/11/1971,91.980003,4.521571195,-0.002280492
1/12/1971,92.720001,4.52958421,0.008013015
1/13/1971,92.559998,4.527857061,-0.001727149
1/14/1971,92.800003,4.530446672,0.002589611
1/15/1971,93.029999,4.532922011,0.002475339
1/18/1971,93.410004,4.536998449,0.004076438
1/19/1971,93.760002,4.540738347,0.003739898
1/20/1971,93.779999,4.540951603,0.000213256
1/21/1971,94.190002,4.54531404,0.004362437
1/22/1971,94.879997,4.552612904,0.007298864
1/25/1971,95.279999,4.556819915,0.004207011
1/26/1971,95.589996,4.56006817,0.003248256
1/27/1971,94.889999,4.552718315,-0.007349855
1/28/1971,95.209999,4.556084968,0.003366652
1/29/1971,95.879997,4.563097378,0.00701241
2/1/1971,96.419998,4.568713628,0.00561625
2/2/1971,96.43,4.568817357,0.000103728
2/3/1971,96.629997,4.570889221,0.002071864
2/4/1971,96.620003,4.57078579,-0.000103431
2/5/1971,96.93,4.573989069,0.003203278
2/8/1971,97.449997,4.579339395,0.005350327
2/9/1971,97.510002,4.579954957,0.000615562
2/10/1971,97.389999,4.578723526,-0.001231432
2/11/1971,97.910004,4.58404873,0.005325205
2/12/1971,98.43,4.589345636,0.005296905
2/16/1971,98.660004,4.591679636,0.002334001
2/17/1971,98.199997,4.587006185,-0.004673452
2/18/1971,97.559998,4.580467553,-0.006538632
2/19/1971,96.739998,4.572026947,-0.008440606
2/22/1971,95.720001,4.561427273,-0.010599673
2/23/1971,96.089996,4.565285211,0.003857937
2/24/1971,96.730003,4.571923623,0.006638413
2/25/1971,96.959999,4.574298512,0.002374889
2/26/1971,96.75,4.572130332,-0.00216818
3/1/1971,97,4.574710979,0.002580647
3/2/1971,96.980003,4.574504803,-0.000206176
3/3/1971,96.949997,4.574195351,-0.000309452
3/4/1971,97.919998,4.584150798,0.009955448
3/5/1971,98.959999,4.594715718,0.01056492
3/8/1971,99.379997,4.598950856,0.004235138
3/9/1971,99.459999,4.599755543,0.000804687
3/10/1971,99.300003,4.598145601,-0.001609942
3/11/1971,99.389999,4.599051495,0.000905894
3/12/1971,99.57,4.600860914,0.001809419
3/15/1971,100.709999,4.61224509,0.011384175
3/16/1971,101.209999,4.617197556,0.004952467
3/17/1971,101.120003,4.61630796,-0.000889596
3/18/1971,101.190002,4.616999958,0.000691997
3/19/1971,101.010002,4.615219542,-0.001780416
3/22/1971,100.620003,4.611351075,-0.003868467
3/23/1971,100.279999,4.607966263,-0.003384812
3/24/1971,99.620003,4.601362978,-0.006603286
3/25/1971,99.610001,4.601262571,-0.000100407
3/26/1971,99.949997,4.604670031,0.00340746
3/29/1971,100.029999,4.605470131,0.0008001
3/30/1971,100.260002,4.607766832,0.002296701
3/31/1971,100.309998,4.608265371,0.000498539
4/1/1971,100.389999,4.609062591,0.00079722
4/2/1971,100.559998,4.610754544,0.001691954
4/5/1971,100.790001,4.613039154,0.00228461
4/6/1971,101.510002,4.620157335,0.007118181
4/7/1971,101.980003,4.624776745,0.00461941
4/8/1971,102.099998,4.625952706,0.001175961
4/12/1971,102.879997,4.633563231,0.007610526
4/13/1971,102.980003,4.634534824,0.000971592
4/14/1971,103.370003,4.638314814,0.00377999
4/15/1971,103.519997,4.639764802,0.001449988
4/16/1971,103.489998,4.63947497,-0.000289831
4/19/1971,104.010002,4.644487068,0.005012097
4/20/1971,103.610001,4.64063386,-0.003853208
4/21/1971,103.360001,4.63821805,-0.00241581
4/22/1971,103.559998,4.640151136,0.001933086
4/23/1971,104.050003,4.644871582,0.004720446
4/26/1971,103.940002,4.643813829,-0.001057753
4/27/1971,104.589996,4.650047907,0.006234078
4/28/1971,104.769997,4.651767443,0.001719536
4/29/1971,104.629997,4.650430289,-0.001337154
4/30/1971,103.949997,4.643909985,-0.006520303
5/3/1971,103.290001,4.637540576,-0.00636941
5/4/1971,103.790001,4.642369637,0.004829061
5/5/1971,103.779999,4.642273264,-9.63723E-05
5/6/1971,103.230003,4.636959538,-0.005313727
5/7/1971,102.870003,4.633466084,-0.003493453
5/10/1971,102.360001,4.628496021,-0.004970063
5/11/1971,102.620003,4.631032875,0.002536854
5/12/1971,102.900002,4.633757662,0.002724788
5/13/1971,102.690002,4.631714761,-0.002042902
5/14/1971,102.209999,4.627029511,-0.00468525
5/17/1971,100.690002,4.61204651,-0.014983001
5/18/1971,100.830002,4.61343595,0.00138944
5/19/1971,101.07,4.615813346,0.002377396
5/20/1971,101.309998,4.618185103,0.002371757
5/21/1971,100.989998,4.615021482,-0.003163621
5/24/1971,100.129997,4.606469312,-0.00855217
5/25/1971,99.470001,4.599856101,-0.006613211
5/26/1971,99.589996,4.601061718,0.001205617
5/27/1971,99.400002,4.599152134,-0.001909584
5/28/1971,99.629997,4.601463294,0.00231116
6/1/1971,100.199997,4.607168159,0.005704865
6/2/1971,100.959999,4.614724389,0.00755623
6/3/1971,101.010002,4.615219542,0.000495153
6/4/1971,101.300003,4.618086441,0.002866899
6/7/1971,101.089996,4.61601117,-0.002075271
6/8/1971,100.32,4.608365077,-0.007646093
6/9/1971,100.290001,4.608065999,-0.000299078
6/10/1971,100.639999,4.611549783,0.003483784
6/11/1971,101.07,4.615813346,0.004263563
6/14/1971,100.220001,4.60736778,-0.008445567
6/15/1971,100.32,4.608365077,0.000997297
6/16/1971,100.519997,4.610356683,0.001991606
6/17/1971,100.5,4.610157727,-0.000198955
6/18/1971,98.970001,4.594816784,-0.015340943
6/21/1971,97.870003,4.583640098,-0.011176686
6/22/1971,97.589996,4.580774988,-0.00286511
6/23/1971,98.410004,4.589142466,0.008367477
6/24/1971,98.129997,4.5862931,-0.002849366
6/25/1971,97.989998,4.584865412,-0.001427687
6/28/1971,97.739998,4.582310871,-0.002554541
6/29/1971,98.82,4.593300013,0.010989142
6/30/1971,98.699997,4.592084916,-0.001215097
7/1/1971,99.779999,4.602967752,0.010882836
7/2/1971,99.779999,4.602967752,0
7/6/1971,99.760002,4.602767321,-0.000200431
7/7/1971,100.040001,4.605570116,0.002802795
7/8/1971,100.339996,4.608564379,0.002994263
7/9/1971,100.690002,4.61204651,0.003482131
7/12/1971,100.82,4.613336749,0.001290239
7/13/1971,99.5,4.600157644,-0.013179104
